dt,Country,Region,Deaths,CumulativeDeaths,Confirm,CumulativeConfirm
2020-05-26,KE,AFRO,1,52,72,1286
2020-05-27,KE,AFRO,0,52,62,1348
2020-05-28,KE,AFRO,3,55,123,1471
2020-05-29,KE,AFRO,3,58,147,1618
2020-05-30,KE,AFRO,4,62,127,1745
2020-05-31,KE,AFRO,1,63,143,1888
2020-06-01,KE,AFRO,1,64,74,1962
2020-06-02,KE,AFRO,5,69,59,2021
2020-06-03,KE,AFRO,2,71,72,2093
2020-06-04,KE,AFRO,3,74,123,2216
2020-06-05,KE,AFRO,4,78,124,2340
2020-06-06,KE,AFRO,1,79,134,2474
2020-06-07,KE,AFRO,4,83,126,2600
2020-06-08,KE,AFRO,1,84,167,2767
2020-06-09,KE,AFRO,1,85,95,2862
2020-06-10,KE,AFRO,3,88,127,2989
2020-06-11,KE,AFRO,1,89,105,3094
2020-06-12,KE,AFRO,3,92,121,3215
2020-06-13,KE,AFRO,4,96,90,3305
2020-06-14,KE,AFRO,4,100,152,3457
2020-06-15,KE,AFRO,3,103,137,3594
2020-06-16,KE,AFRO,1,104,133,3727
2020-06-17,KE,AFRO,1,105,133,3860
2020-06-18,KE,AFRO,2,107,184,4044
2020-06-19,KE,AFRO,10,117,213,4257
2020-06-20,KE,AFRO,2,119,117,4374
2020-06-21,KE,AFRO,2,121,104,4478
2020-06-22,KE,AFRO,2,123,260,4738
2020-06-23,KE,AFRO,2,125,59,4797
2020-06-24,KE,AFRO,3,128,155,4952
2020-06-25,KE,AFRO,2,130,254,5206
2020-06-26,KE,AFRO,2,132,178,5384
2020-06-27,KE,AFRO,5,137,149,5533
2020-06-28,KE,AFRO,4,141,278,5811
2020-06-29,KE,AFRO,3,144,259,6070
2020-06-30,KE,AFRO,0,144,120,6190
2020-07-01,KE,AFRO,4,148,176,6366
2020-07-02,KE,AFRO,1,149,307,6673
2020-07-03,KE,AFRO,3,152,268,6941
2020-07-04,KE,AFRO,2,154,247,7188
2020-07-05,KE,AFRO,5,159,389,7577
2020-07-06,KE,AFRO,1,160,309,7886
2020-07-07,KE,AFRO,4,164,181,8067
2020-07-08,KE,AFRO,3,167,183,8250
2020-07-09,KE,AFRO,2,169,278,8528
2020-07-10,KE,AFRO,4,173,447,8975
2020-07-11,KE,AFRO,8,181,473,9448
2020-07-12,KE,AFRO,3,184,278,9726
2020-07-13,KE,AFRO,1,185,379,10105
2020-07-14,KE,AFRO,12,197,189,10294
2020-07-15,KE,AFRO,5,202,497,10791
2020-07-16,KE,AFRO,7,209,461,11252
2020-07-17,KE,AFRO,8,217,421,11673
2020-07-18,KE,AFRO,5,222,389,12062
2020-07-19,KE,AFRO,3,225,688,12750
2020-07-20,KE,AFRO,9,234,603,13353
2020-07-21,KE,AFRO,4,238,418,13771
2020-07-22,KE,AFRO,12,250,397,14168
2020-07-23,KE,AFRO,10,260,637,14805
2020-07-24,KE,AFRO,3,263,796,15601
2020-07-25,KE,AFRO,11,274,667,16268
2020-07-26,KE,AFRO,0,274,0,16268
2020-03-13,XK,EURO,0,0,2,2
2020-03-14,XK,EURO,0,0,3,5
2020-03-15,XK,EURO,0,0,0,5
2020-03-16,XK,EURO,0,0,0,5
2020-03-17,XK,EURO,0,0,8,13
2020-03-18,XK,EURO,0,0,0,13
2020-03-19,XK,EURO,0,0,8,21
2020-03-20,XK,EURO,0,0,3,24
2020-03-21,XK,EURO,0,0,0,24
2020-03-22,XK,EURO,0,0,0,24
2020-03-23,XK,EURO,1,1,11,35
2020-03-24,XK,EURO,0,1,28,63
2020-03-25,XK,EURO,0,1,8,71
2020-03-26,XK,EURO,0,1,8,79
2020-03-27,XK,EURO,0,1,9,88
2020-03-28,XK,EURO,0,1,3,91
2020-03-29,XK,EURO,0,1,0,91
2020-03-30,XK,EURO,0,1,15,106
2020-03-31,XK,EURO,0,1,6,112
2020-04-01,XK,EURO,0,1,13,125
2020-04-02,XK,EURO,0,1,0,125
2020-04-03,XK,EURO,0,1,1,126
2020-04-04,XK,EURO,0,1,6,132
2020-04-05,XK,EURO,0,1,8,140
2020-04-06,XK,EURO,0,1,5,145
2020-04-07,XK,EURO,2,3,20,165
2020-04-08,XK,EURO,3,6,19,184
2020-04-09,XK,EURO,1,7,40,224
2020-04-10,XK,EURO,0,7,3,227
2020-04-11,XK,EURO,0,7,23,250
2020-04-12,XK,EURO,0,7,33,283
2020-04-13,XK,EURO,1,8,79,362
2020-04-14,XK,EURO,1,9,15,377
2020-04-15,XK,EURO,1,10,10,387
2020-04-16,XK,EURO,2,12,10,397
2020-04-17,XK,EURO,1,13,52,449
2020-04-18,XK,EURO,0,13,31,480
2020-04-19,XK,EURO,0,13,30,510
2020-04-20,XK,EURO,0,13,25,535
2020-04-21,XK,EURO,1,14,37,572
2020-04-22,XK,EURO,0,14,32,604
2020-04-23,XK,EURO,1,15,26,630
2020-04-24,XK,EURO,0,15,39,669
2020-04-25,XK,EURO,1,16,34,703
2020-04-26,XK,EURO,0,16,28,731
2020-04-27,XK,EURO,1,17,32,763
2020-04-28,XK,EURO,0,17,17,780
2020-04-29,XK,EURO,0,17,10,790
2020-04-30,XK,EURO,0,17,9,799
2020-05-01,XK,EURO,0,17,0,799
2020-05-02,XK,EURO,0,17,14,813
2020-05-03,XK,EURO,0,17,10,823
2020-05-04,XK,EURO,0,17,28,851
2020-05-05,XK,EURO,0,17,4,855
2020-05-06,XK,EURO,0,17,1,856
2020-05-07,XK,EURO,1,18,4,860
2020-05-08,XK,EURO,1,19,1,861
2020-05-09,XK,EURO,0,19,1,862
2020-05-10,XK,EURO,0,19,8,870
2020-05-11,XK,EURO,0,19,0,870
2020-05-12,XK,EURO,1,20,14,884
2020-05-13,XK,EURO,0,20,35,919
2020-05-14,XK,EURO,0,20,0,919
2020-05-15,XK,EURO,0,20,25,944
2020-05-16,XK,EURO,0,20,0,944
2020-05-17,XK,EURO,0,20,0,944
2020-05-18,XK,EURO,0,20,11,955
2020-05-19,XK,EURO,0,20,0,955
2020-05-20,XK,EURO,0,20,34,989
2020-05-21,XK,EURO,0,20,0,989
2020-05-22,XK,EURO,0,20,14,1003
2020-05-23,XK,EURO,0,20,1,1004
2020-05-24,XK,EURO,0,20,21,1025
2020-05-25,XK,EURO,1,21,7,1032
2020-05-26,XK,EURO,0,21,6,1038
2020-05-27,XK,EURO,0,21,0,1038
2020-05-28,XK,EURO,0,21,9,1047
2020-05-29,XK,EURO,0,21,1,1048
2020-05-30,XK,EURO,0,21,0,1048
2020-05-31,XK,EURO,0,21,16,1064
2020-06-01,XK,EURO,0,21,0,1064
2020-06-02,XK,EURO,0,21,3,1067
2020-06-03,XK,EURO,0,21,13,1080
2020-06-04,XK,EURO,0,21,62,1142
2020-06-05,XK,EURO,0,21,0,1142
2020-06-06,XK,EURO,0,21,0,1142
2020-06-07,XK,EURO,0,21,9,1151
2020-06-08,XK,EURO,0,21,40,1191
2020-06-09,XK,EURO,0,21,72,1263
2020-06-10,XK,EURO,0,21,0,1263
2020-06-11,XK,EURO,0,21,35,1298
2020-06-12,XK,EURO,0,21,28,1326
2020-06-13,XK,EURO,1,22,0,1326
2020-06-14,XK,EURO,1,23,111,1437
2020-06-15,XK,EURO,0,23,6,1443
2020-06-16,XK,EURO,0,23,129,1572
2020-06-17,XK,EURO,1,24,141,1713
2020-06-18,XK,EURO,0,24,77,1790
2020-06-19,XK,EURO,0,24,83,1873
2020-06-20,XK,EURO,0,24,82,1955
2020-06-21,XK,EURO,1,25,75,2030
2020-06-22,XK,EURO,1,26,96,2126
2020-06-23,XK,EURO,1,27,47,2173
2020-06-24,XK,EURO,1,28,52,2225
2020-06-25,XK,EURO,1,29,95,2320
2020-06-26,XK,EURO,2,31,69,2389
2020-06-27,XK,EURO,3,34,62,2451
2020-06-28,XK,EURO,3,37,96,2547
2020-06-29,XK,EURO,1,38,87,2634
2020-06-30,XK,EURO,1,39,122,2756
2020-07-01,XK,EURO,2,41,79,2835
2020-07-02,XK,EURO,3,44,113,2948
2020-07-03,XK,EURO,1,45,73,3021
2020-07-04,XK,EURO,0,45,114,3135
2020-07-05,XK,EURO,9,54,178,3313
2020-07-06,XK,EURO,11,65,152,3465
2020-07-07,XK,EURO,4,69,195,3660
2020-07-08,XK,EURO,3,72,183,3843
2020-07-09,XK,EURO,4,76,214,4057
2020-07-10,XK,EURO,8,84,207,4264
2020-07-11,XK,EURO,3,87,205,4469
2020-07-12,XK,EURO,4,91,203,4672
2020-07-13,XK,EURO,1,92,216,4888
2020-07-14,XK,EURO,6,98,187,5075
2020-07-15,XK,EURO,0,98,0,5075
2020-07-16,XK,EURO,4,102,119,5194
2020-07-17,XK,EURO,6,108,135,5329
2020-07-18,XK,EURO,6,114,81,5410
2020-07-19,XK,EURO,6,120,164,5574
2020-07-20,XK,EURO,5,125,118,5692
2020-07-21,XK,EURO,4,129,142,5834
2020-07-22,XK,EURO,5,134,168,6002
2020-07-23,XK,EURO,6,140,140,6142
2020-07-24,XK,EURO,8,148,282,6424
2020-07-25,XK,EURO,6,154,213,6637
2020-07-26,XK,EURO,0,154,0,6637
2020-02-24,KW,EMRO,0,0,5,5
2020-02-25,KW,EMRO,0,0,4,9
2020-02-26,KW,EMRO,0,0,17,26
2020-02-27,KW,EMRO,0,0,17,43
2020-02-28,KW,EMRO,0,0,2,45
2020-02-29,KW,EMRO,0,0,0,45
2020-03-01,KW,EMRO,0,0,0,45
2020-03-02,KW,EMRO,0,0,11,56
2020-03-03,KW,EMRO,0,0,0,56
2020-03-04,KW,EMRO,0,0,0,56
2020-03-05,KW,EMRO,0,0,2,58
2020-03-06,KW,EMRO,0,0,0,58
2020-03-07,KW,EMRO,0,0,3,61
2020-03-08,KW,EMRO,0,0,3,64
2020-03-09,KW,EMRO,0,0,0,64
2020-03-10,KW,EMRO,0,0,5,69
2020-03-11,KW,EMRO,0,0,3,72
2020-03-12,KW,EMRO,0,0,8,80
2020-03-13,KW,EMRO,0,0,20,100
2020-03-14,KW,EMRO,0,0,4,104
2020-03-15,KW,EMRO,0,0,8,112
2020-03-16,KW,EMRO,0,0,11,123
2020-03-17,KW,EMRO,0,0,7,130
2020-03-18,KW,EMRO,0,0,12,142
2020-03-19,KW,EMRO,0,0,6,148
2020-03-20,KW,EMRO,0,0,11,159
2020-03-21,KW,EMRO,0,0,17,176
2020-03-22,KW,EMRO,0,0,12,188
2020-03-23,KW,EMRO,0,0,1,189
2020-03-24,KW,EMRO,0,0,2,191
2020-03-25,KW,EMRO,0,0,4,195
2020-03-26,KW,EMRO,0,0,13,208
2020-03-27,KW,EMRO,0,0,17,225
2020-03-28,KW,EMRO,0,0,10,235
2020-03-29,KW,EMRO,0,0,20,255
2020-03-30,KW,EMRO,0,0,11,266
2020-03-31,KW,EMRO,0,0,23,289
2020-04-01,KW,EMRO,0,0,28,317
2020-04-02,KW,EMRO,0,0,25,342
2020-04-03,KW,EMRO,0,0,75,417
2020-04-04,KW,EMRO,1,1,62,479
2020-04-05,KW,EMRO,0,1,77,556
2020-04-06,KW,EMRO,0,1,109,665
2020-04-07,KW,EMRO,0,1,78,743
2020-04-08,KW,EMRO,0,1,112,855
2020-04-09,KW,EMRO,0,1,55,910
2020-04-10,KW,EMRO,0,1,83,993
2020-04-11,KW,EMRO,0,1,161,1154
2020-04-12,KW,EMRO,0,1,80,1234
2020-04-13,KW,EMRO,1,2,66,1300
2020-04-14,KW,EMRO,1,3,55,1355
2020-04-15,KW,EMRO,0,3,50,1405
2020-04-16,KW,EMRO,0,3,119,1524
2020-04-17,KW,EMRO,2,5,134,1658
2020-04-18,KW,EMRO,1,6,93,1751
2020-04-19,KW,EMRO,1,7,164,1915
2020-04-20,KW,EMRO,2,9,80,1995
2020-04-21,KW,EMRO,2,11,85,2080
2020-04-22,KW,EMRO,2,13,168,2248
2020-04-23,KW,EMRO,1,14,151,2399
2020-04-24,KW,EMRO,1,15,215,2614
2020-04-25,KW,EMRO,4,19,278,2892
2020-04-26,KW,EMRO,1,20,183,3075
2020-04-27,KW,EMRO,2,22,213,3288
2020-04-28,KW,EMRO,1,23,152,3440
2020-04-29,KW,EMRO,1,24,300,3740
2020-04-30,KW,EMRO,2,26,284,4024
2020-05-01,KW,EMRO,4,30,353,4377
2020-05-02,KW,EMRO,3,33,242,4619
2020-05-03,KW,EMRO,5,38,364,4983
2020-05-04,KW,EMRO,2,40,295,5278
2020-05-05,KW,EMRO,0,40,526,5804
2020-05-06,KW,EMRO,2,42,485,6289
2020-05-07,KW,EMRO,2,44,278,6567
2020-05-08,KW,EMRO,3,47,641,7208
2020-05-09,KW,EMRO,2,49,415,7623
2020-05-10,KW,EMRO,9,58,1065,8688
2020-05-11,KW,EMRO,7,65,598,9286
2020-05-12,KW,EMRO,10,75,991,10277
2020-05-13,KW,EMRO,7,82,751,11028
2020-05-14,KW,EMRO,6,88,947,11975
2020-05-15,KW,EMRO,8,96,885,12860
2020-05-16,KW,EMRO,11,107,942,13802
2020-05-17,KW,EMRO,5,112,1048,14850
2020-05-18,KW,EMRO,6,118,841,15691
2020-05-19,KW,EMRO,3,121,1073,16764
2020-05-20,KW,EMRO,3,124,804,17568
2020-05-21,KW,EMRO,5,129,1041,18609
2020-05-22,KW,EMRO,0,129,0,18609
2020-05-23,KW,EMRO,9,138,955,19564
2020-05-24,KW,EMRO,10,148,900,20464
2020-05-25,KW,EMRO,8,156,838,21302
2020-05-26,KW,EMRO,9,165,665,21967
2020-05-27,KW,EMRO,7,172,608,22575
2020-05-28,KW,EMRO,3,175,692,23267
2020-05-29,KW,EMRO,10,185,845,24112
2020-05-30,KW,EMRO,9,194,1072,25184
2020-05-31,KW,EMRO,11,205,1008,26192
2020-06-01,KW,EMRO,7,212,851,27043
2020-06-02,KW,EMRO,8,220,719,27762
2020-06-03,KW,EMRO,6,226,887,28649
2020-06-04,KW,EMRO,4,230,710,29359
2020-06-05,KW,EMRO,6,236,562,29921
2020-06-06,KW,EMRO,8,244,723,30644
2020-06-07,KW,EMRO,10,254,487,31131
2020-06-08,KW,EMRO,10,264,717,31848
2020-06-09,KW,EMRO,5,269,662,32510
2020-06-10,KW,EMRO,4,273,630,33140
2020-06-11,KW,EMRO,2,275,683,33823
2020-06-12,KW,EMRO,4,279,609,34432
2020-06-13,KW,EMRO,6,285,520,34952
2020-06-14,KW,EMRO,4,289,514,35466
2020-06-15,KW,EMRO,7,296,454,35920
2020-06-16,KW,EMRO,2,298,511,36431
2020-06-17,KW,EMRO,5,303,527,36958
2020-06-18,KW,EMRO,3,306,575,37533
2020-06-19,KW,EMRO,2,308,541,38074
2020-06-20,KW,EMRO,5,313,604,38678
2020-06-21,KW,EMRO,6,319,467,39145
2020-06-22,KW,EMRO,7,326,505,39650
2020-06-23,KW,EMRO,4,330,641,40291
2020-06-24,KW,EMRO,4,334,742,41033
2020-06-25,KW,EMRO,3,337,846,41879
2020-06-26,KW,EMRO,2,339,909,42788
2020-06-27,KW,EMRO,2,341,915,43703
2020-06-28,KW,EMRO,3,344,688,44391
2020-06-29,KW,EMRO,4,348,551,44942
2020-06-30,KW,EMRO,2,350,582,45524
2020-07-01,KW,EMRO,4,354,671,46195
2020-07-02,KW,EMRO,4,358,745,46940
2020-07-03,KW,EMRO,1,359,919,47859
2020-07-04,KW,EMRO,1,360,813,48672
2020-07-05,KW,EMRO,5,365,631,49303
2020-07-06,KW,EMRO,3,368,638,49941
2020-07-07,KW,EMRO,5,373,703,50644
2020-07-08,KW,EMRO,4,377,601,51245
2020-07-09,KW,EMRO,2,379,762,52007
2020-07-10,KW,EMRO,3,382,833,52840
2020-07-11,KW,EMRO,1,383,740,53580
2020-07-12,KW,EMRO,3,386,478,54058
2020-07-13,KW,EMRO,4,390,836,54894
2020-07-14,KW,EMRO,3,393,614,55508
2020-07-15,KW,EMRO,3,396,666,56174
2020-07-16,KW,EMRO,3,399,703,56877
2020-07-17,KW,EMRO,3,402,791,57668
2020-07-18,KW,EMRO,2,404,553,58221
2020-07-19,KW,EMRO,3,407,683,58904
2020-07-20,KW,EMRO,1,408,300,59204
2020-07-21,KW,EMRO,0,408,559,59763
2020-07-22,KW,EMRO,4,412,671,60434
2020-07-23,KW,EMRO,5,417,751,61185
2020-07-24,KW,EMRO,4,421,687,61872
2020-07-25,KW,EMRO,4,425,753,62625
2020-07-26,KW,EMRO,4,429,684,63309
2020-03-18,KG,EURO,0,0,3,3
2020-03-19,KG,EURO,0,0,0,3
2020-03-20,KG,EURO,0,0,3,6
2020-03-21,KG,EURO,0,0,8,14
2020-03-22,KG,EURO,0,0,0,14
2020-03-23,KG,EURO,0,0,0,14
2020-03-24,KG,EURO,0,0,2,16
2020-03-25,KG,EURO,0,0,26,42
2020-03-26,KG,EURO,0,0,2,44
2020-03-27,KG,EURO,0,0,14,58
2020-03-28,KG,EURO,0,0,0,58
2020-03-29,KG,EURO,0,0,26,84
2020-03-30,KG,EURO,0,0,0,84
2020-03-31,KG,EURO,0,0,23,107
2020-04-01,KG,EURO,0,0,4,111
2020-04-02,KG,EURO,0,0,4,115
2020-04-03,KG,EURO,1,1,15,130
2020-04-04,KG,EURO,0,1,14,144
2020-04-05,KG,EURO,0,1,3,147
2020-04-06,KG,EURO,3,4,69,216
2020-04-07,KG,EURO,0,4,12,228
2020-04-08,KG,EURO,0,4,42,270
2020-04-09,KG,EURO,0,4,10,280
2020-04-10,KG,EURO,1,5,18,298
2020-04-11,KG,EURO,0,5,41,339
2020-04-12,KG,EURO,0,5,38,377
2020-04-13,KG,EURO,0,5,42,419
2020-04-14,KG,EURO,0,5,11,430
2020-04-15,KG,EURO,0,5,19,449
2020-04-16,KG,EURO,0,5,17,466
2020-04-17,KG,EURO,0,5,23,489
2020-04-18,KG,EURO,0,5,17,506
2020-04-19,KG,EURO,0,5,48,554
2020-04-20,KG,EURO,2,7,14,568
2020-04-21,KG,EURO,0,7,22,590
2020-04-22,KG,EURO,0,7,22,612
2020-04-23,KG,EURO,1,8,19,631
2020-04-24,KG,EURO,0,8,25,656
2020-04-25,KG,EURO,0,8,9,665
2020-04-26,KG,EURO,0,8,17,682
2020-04-27,KG,EURO,0,8,13,695
2020-04-28,KG,EURO,0,8,13,708
2020-04-29,KG,EURO,0,8,21,729
2020-04-30,KG,EURO,0,8,17,746
2020-05-01,KG,EURO,0,8,10,756
2020-05-02,KG,EURO,0,8,13,769
2020-05-03,KG,EURO,2,10,26,795
2020-05-04,KG,EURO,0,10,35,830
2020-05-05,KG,EURO,0,10,13,843
2020-05-06,KG,EURO,2,12,28,871
2020-05-07,KG,EURO,0,12,24,895
2020-05-08,KG,EURO,0,12,11,906
2020-05-09,KG,EURO,0,12,25,931
2020-05-10,KG,EURO,0,12,71,1002
2020-05-11,KG,EURO,0,12,14,1016
2020-05-12,KG,EURO,0,12,21,1037
2020-05-13,KG,EURO,0,12,7,1044
2020-05-14,KG,EURO,0,12,38,1082
2020-05-15,KG,EURO,2,14,29,1111
2020-05-16,KG,EURO,0,14,6,1117
2020-05-17,KG,EURO,0,14,21,1138
2020-05-18,KG,EURO,0,14,78,1216
2020-05-19,KG,EURO,0,14,27,1243
2020-05-20,KG,EURO,0,14,27,1270
2020-05-21,KG,EURO,0,14,43,1313
2020-05-22,KG,EURO,0,14,37,1350
2020-05-23,KG,EURO,0,14,15,1365
2020-05-24,KG,EURO,0,14,38,1403
2020-05-25,KG,EURO,2,16,30,1433
2020-05-26,KG,EURO,0,16,35,1468
2020-05-27,KG,EURO,0,16,52,1520
2020-05-28,KG,EURO,0,16,74,1594
2020-05-29,KG,EURO,0,16,68,1662
2020-05-30,KG,EURO,0,16,60,1722
2020-05-31,KG,EURO,0,16,26,1748
2020-06-01,KG,EURO,0,16,69,1817
2020-06-02,KG,EURO,1,17,28,1845
2020-06-03,KG,EURO,3,20,26,1871
2020-06-04,KG,EURO,0,20,28,1899
2020-06-05,KG,EURO,2,22,37,1936
2020-06-06,KG,EURO,0,22,38,1974
2020-06-07,KG,EURO,0,22,33,2007
2020-06-08,KG,EURO,1,23,25,2032
2020-06-09,KG,EURO,1,24,23,2055
2020-06-10,KG,EURO,2,26,38,2093
2020-06-11,KG,EURO,0,26,36,2129
2020-06-12,KG,EURO,0,26,37,2166
2020-06-13,KG,EURO,1,27,41,2207
2020-06-14,KG,EURO,0,27,78,2285
2020-06-15,KG,EURO,0,27,87,2372
2020-06-16,KG,EURO,2,29,100,2472
2020-06-17,KG,EURO,1,30,90,2562
2020-06-18,KG,EURO,1,31,95,2657
2020-06-19,KG,EURO,1,32,132,2789
2020-06-20,KG,EURO,3,35,192,2981
2020-06-21,KG,EURO,0,35,170,3151
2020-06-22,KG,EURO,5,40,205,3356
2020-06-23,KG,EURO,1,41,163,3519
2020-06-24,KG,EURO,1,42,207,3726
2020-06-25,KG,EURO,1,43,228,3954
2020-06-26,KG,EURO,0,43,250,4204
2020-06-27,KG,EURO,0,43,0,4204
2020-06-28,KG,EURO,3,46,309,4513
2020-06-29,KG,EURO,4,50,504,5017
2020-06-30,KG,EURO,7,57,279,5296
2020-07-01,KG,EURO,5,62,439,5735
2020-07-02,KG,EURO,4,66,526,6261
2020-07-03,KG,EURO,10,76,506,6767
2020-07-04,KG,EURO,2,78,327,7094
2020-07-05,KG,EURO,0,78,0,7094
2020-07-06,KG,EURO,14,92,597,7691
2020-07-07,KG,EURO,7,99,450,8141
2020-07-08,KG,EURO,13,112,345,8486
2020-07-09,KG,EURO,4,116,361,8847
2020-07-10,KG,EURO,6,122,511,9358
2020-07-11,KG,EURO,3,125,552,9910
2020-07-12,KG,EURO,7,132,719,10629
2020-07-13,KG,EURO,15,147,488,11117
2020-07-14,KG,EURO,2,149,421,11538
2020-07-15,KG,EURO,11,160,439,11977
2020-07-16,KG,EURO,7,167,521,12498
2020-07-17,KG,EURO,5,172,603,13101
2020-07-18,KG,EURO,751,923,11883,24984
2020-07-19,KG,EURO,80,1003,1548,26532
2020-07-20,KG,EURO,34,1037,611,27143
2020-07-21,KG,EURO,42,1079,1108,28251
2020-07-22,KG,EURO,44,1123,1108,29359
2020-07-23,KG,EURO,46,1169,967,30326
2020-07-24,KG,EURO,42,1211,921,31247
2020-07-25,KG,EURO,38,1249,0,31247
2020-07-26,KG,EURO,0,1249,0,31247
2020-03-24,LA,WPRO,0,0,2,2
2020-03-25,LA,WPRO,0,0,0,2
2020-03-26,LA,WPRO,0,0,1,3
2020-03-27,LA,WPRO,0,0,3,6
2020-03-28,LA,WPRO,0,0,0,6
2020-03-29,LA,WPRO,0,0,0,6
2020-03-30,LA,WPRO,0,0,2,8
2020-03-31,LA,WPRO,0,0,1,9
2020-04-01,LA,WPRO,0,0,0,9
2020-04-02,LA,WPRO,0,0,1,10
2020-04-03,LA,WPRO,0,0,0,10
2020-04-04,LA,WPRO,0,0,0,10
2020-04-05,LA,WPRO,0,0,0,10
2020-04-06,LA,WPRO,0,0,1,11
2020-04-07,LA,WPRO,0,0,1,12
2020-04-08,LA,WPRO,0,0,2,14
2020-04-09,LA,WPRO,0,0,1,15
2020-04-10,LA,WPRO,0,0,1,16
2020-04-11,LA,WPRO,0,0,0,16
2020-04-12,LA,WPRO,0,0,2,18
2020-04-13,LA,WPRO,0,0,1,19
2020-04-14,LA,WPRO,0,0,0,19
2020-04-15,LA,WPRO,0,0,0,19
2020-04-16,LA,WPRO,0,0,0,19
2020-04-17,LA,WPRO,0,0,0,19
2020-04-18,LA,WPRO,0,0,0,19
2020-04-19,LA,WPRO,0,0,0,19
2020-04-20,LA,WPRO,0,0,0,19
2020-04-21,LA,WPRO,0,0,0,19
2020-04-22,LA,WPRO,0,0,0,19
2020-04-23,LA,WPRO,0,0,0,19
2020-04-24,LA,WPRO,0,0,0,19
2020-04-25,LA,WPRO,0,0,0,19
2020-04-26,LA,WPRO,0,0,0,19
2020-04-27,LA,WPRO,0,0,0,19
2020-04-28,LA,WPRO,0,0,0,19
2020-04-29,LA,WPRO,0,0,0,19
2020-04-30,LA,WPRO,0,0,0,19
2020-05-01,LA,WPRO,0,0,0,19
2020-05-02,LA,WPRO,0,0,0,19
2020-05-03,LA,WPRO,0,0,0,19
2020-05-04,LA,WPRO,0,0,0,19
2020-05-05,LA,WPRO,0,0,0,19
2020-05-06,LA,WPRO,0,0,0,19
2020-05-07,LA,WPRO,0,0,0,19
2020-05-08,LA,WPRO,0,0,0,19
2020-05-09,LA,WPRO,0,0,0,19
2020-05-10,LA,WPRO,0,0,0,19
2020-05-11,LA,WPRO,0,0,0,19
2020-05-12,LA,WPRO,0,0,0,19
2020-05-13,LA,WPRO,0,0,0,19
2020-05-14,LA,WPRO,0,0,0,19
2020-05-15,LA,WPRO,0,0,0,19
2020-05-16,LA,WPRO,0,0,0,19
2020-05-17,LA,WPRO,0,0,0,19
2020-05-18,LA,WPRO,0,0,0,19
2020-05-19,LA,WPRO,0,0,0,19
2020-05-20,LA,WPRO,0,0,0,19
2020-05-21,LA,WPRO,0,0,0,19
2020-05-22,LA,WPRO,0,0,0,19
2020-05-23,LA,WPRO,0,0,0,19
2020-05-24,LA,WPRO,0,0,0,19
2020-05-25,LA,WPRO,0,0,0,19
2020-05-26,LA,WPRO,0,0,0,19
2020-05-27,LA,WPRO,0,0,0,19
2020-05-28,LA,WPRO,0,0,0,19
2020-05-29,LA,WPRO,0,0,0,19
2020-05-30,LA,WPRO,0,0,0,19
2020-05-31,LA,WPRO,0,0,0,19
2020-06-01,LA,WPRO,0,0,0,19
2020-06-02,LA,WPRO,0,0,0,19
2020-06-03,LA,WPRO,0,0,0,19
2020-06-04,LA,WPRO,0,0,0,19
2020-06-05,LA,WPRO,0,0,0,19
2020-06-06,LA,WPRO,0,0,0,19
2020-06-07,LA,WPRO,0,0,0,19
2020-06-08,LA,WPRO,0,0,0,19
2020-06-09,LA,WPRO,0,0,0,19
2020-06-10,LA,WPRO,0,0,0,19
2020-06-11,LA,WPRO,0,0,0,19
2020-06-12,LA,WPRO,0,0,0,19
2020-06-13,LA,WPRO,0,0,0,19
2020-06-14,LA,WPRO,0,0,0,19
2020-06-15,LA,WPRO,0,0,0,19
2020-06-16,LA,WPRO,0,0,0,19
2020-06-17,LA,WPRO,0,0,0,19
2020-06-18,LA,WPRO,0,0,0,19
2020-06-19,LA,WPRO,0,0,0,19
2020-06-20,LA,WPRO,0,0,0,19
2020-06-21,LA,WPRO,0,0,0,19
2020-06-22,LA,WPRO,0,0,0,19
2020-06-23,LA,WPRO,0,0,0,19
2020-06-24,LA,WPRO,0,0,0,19
2020-06-25,LA,WPRO,0,0,0,19
2020-06-26,LA,WPRO,0,0,0,19
2020-06-27,LA,WPRO,0,0,0,19
2020-06-28,LA,WPRO,0,0,0,19
2020-06-29,LA,WPRO,0,0,0,19
2020-06-30,LA,WPRO,0,0,0,19
2020-07-01,LA,WPRO,0,0,0,19
2020-07-02,LA,WPRO,0,0,0,19
2020-07-03,LA,WPRO,0,0,0,19
2020-07-04,LA,WPRO,0,0,0,19
2020-07-05,LA,WPRO,0,0,0,19
2020-07-06,LA,WPRO,0,0,0,19
2020-07-07,LA,WPRO,0,0,0,19
2020-07-08,LA,WPRO,0,0,0,19
2020-07-09,LA,WPRO,0,0,0,19
2020-07-10,LA,WPRO,0,0,0,19
2020-07-11,LA,WPRO,0,0,0,19
2020-07-12,LA,WPRO,0,0,0,19
2020-07-13,LA,WPRO,0,0,0,19
2020-07-14,LA,WPRO,0,0,0,19
2020-07-15,LA,WPRO,0,0,0,19
2020-07-16,LA,WPRO,0,0,0,19
2020-07-17,LA,WPRO,0,0,0,19
2020-07-18,LA,WPRO,0,0,0,19
2020-07-19,LA,WPRO,0,0,0,19
2020-07-20,LA,WPRO,0,0,0,19
2020-07-21,LA,WPRO,0,0,0,19
2020-07-22,LA,WPRO,0,0,0,19
